Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
196, 116.421, 78.216, 0.187794, 28.3307, 43.7358, 0.408955, 0.340337, 106.944, 57.8584, 2.23707, 21.1066, 414.142
197, 112.908, 76.5912, 0.130808, 27.5273, 42.4924, 0.382496, 0.318928, 105.592, 56.9192, 2.22844, 20.4755, 404.85
198, 109.947, 74.7422, 0.197404, 26.6759, 41.1986, 0.346384, 0.299947, 104.155, 55.927, 2.17772, 19.8981, 395.289
199, 107.292, 72.7058, 0.130778, 25.8515, 39.9565, 0.310401, 0.277818, 102.781, 54.9524, 2.11468, 19.2605, 385.974
200, 104.79, 70.4285, 0.206216, 25.0667, 38.7324, 0.288574, 0.259669, 101.321, 53.9145, 2.06843, 18.5646, 376.761
201, 102.389, 68.19, 0.130191, 24.2721, 37.5127, 0.252216, 0.240365, 99.9251, 52.9158, 2.03404, 17.9125, 367.541
202, 100.097, 66.0393, 0.202916, 23.5273, 36.308, 0.246264, 0.22432, 98.5747, 51.9975, 2.01155, 17.3011, 358.692
203, 97.8401, 63.967, 0.127396, 22.7756, 35.1099, 0.226508, 0.216335, 97.2719, 51.0815, 1.97845, 16.6717, 349.954
204, 95.7372, 61.8851, 0.194969, 22.0819, 33.9678, 0.235075, 0.20837, 96.0064, 50.2289, 1.99095, 16.0849, 341.704
205, 93.6391, 59.8016, 0.123917, 21.3769, 32.8762, 0.206712, 0.193939, 94.73, 49.3072, 1.95867, 15.4703, 333.413
206, 91.695, 57.8552, 0.197943, 20.7289, 31.8568, 0.226087, 0.187839, 93.5366, 48.4926, 2.0014, 14.9116, 325.727
207, 89.8103, 56.0309, 0.122766, 20.0948, 30.847, 0.19562, 0.179116, 92.4049, 47.6899, 1.97078, 14.3837, 318.101
208, 88.0018, 54.3216, 0.194628, 19.5243, 29.9239, 0.222395, 0.173987, 91.2658, 46.8911, 2.00725, 13.8858, 311.152
209, 86.2797, 52.6999, 0.120545, 18.9466, 29.014, 0.186425, 0.167252, 90.2368, 46.1596, 1.96269, 13.4057, 304.194
210, 84.5698, 51.1432, 0.188068, 18.3268, 28.122, 0.208518, 0.160944, 89.1699, 45.3698, 1.96166, 12.9376, 297.629
211, 82.8414, 49.642, 0.1178, 17.6971, 27.1995, 0.166516, 0.154056, 88.3242, 44.6124, 1.89409, 12.4803, 290.95
212, 81.1642, 48.1235, 0.177954, 17.1237, 26.3336, 0.188081, 0.150623, 87.5945, 43.9217, 1.90665, 12.0475, 284.915
213, 79.484, 46.616, 0.114337, 16.5665, 25.4589, 0.157624, 0.144884, 86.8811, 43.1944, 1.87846, 11.6033, 278.755
214, 77.8403, 45.1122, 0.166841, 16.018, 24.5988, 0.177911, 0.142648, 86.1854, 42.5001, 1.89863, 11.1669, 272.934
215, 76.2733, 43.6514, 0.110695, 15.4732, 23.7892, 0.146106, 0.138055, 85.5074, 41.7852, 1.86126, 10.7428, 266.987
216, 74.8095, 42.2625, 0.15277, 15.0234, 23.0558, 0.164422, 0.136655, 84.9125, 41.1622, 1.90102, 10.3475, 261.728
217, 73.3838, 40.9466, 0.106455, 14.5993, 22.3595, 0.137037, 0.133157, 84.3801, 40.5658, 1.8863, 9.97146, 256.496
218, 72.0357, 39.6926, 0.141731, 14.1538, 21.6783, 0.15582, 0.134871, 83.841, 39.9717, 1.91612, 9.62593, 251.693
219, 70.74, 38.506, 0.102868, 13.7828, 21.0272, 0.131583, 0.130076, 83.4115, 39.4632, 1.91397, 9.28636, 247.018
220, 69.5157, 37.3863, 0.131014, 13.4568, 20.4092, 0.155753, 0.135776, 82.9964, 38.9706, 1.97862, 8.98927, 242.912
221, 68.3451, 36.3117, 0.106156, 13.1201, 19.8188, 0.13502, 0.131046, 82.6248, 38.492, 1.96248, 8.7062, 238.757
222, 67.2775, 35.3252, 0.118638, 12.8014, 19.2914, 0.176435, 0.130605, 82.3553, 38.1138, 1.98466, 8.45275, 235.186
223, 66.3777, 34.4663, 0.137379, 12.7729, 18.9502, 0.198834, 0.136645, 82.2586, 37.8404, 2.14438, 8.26646, 232.876
224, 65.1848, 33.5473, 0.144669, 12.7807, 18.3562, 0.219117, 0.124101, 81.688, 37.15, 2.26383, 7.96131, 230.235
225, 64.1845, 32.6631, 0.213185, 12.6284, 17.7667, 0.319148, 0.142982, 81.389, 36.7534, 2.28968, 7.76449, 227.349
226, 63.2339, 31.7622, 0.154396, 12.4444, 17.2113, 0.548509, 0.187467, 81.4074, 36.5431, 2.25547, 7.56476, 224.815
227, 62.5957, 30.9565, 0.341919, 12.7146, 17.284, 0.664533, 0.243654, 81.8771, 36.6726, 2.57146, 7.39089, 225.981
228, 61.5833, 30.1144, 0.279866, 12.6341, 16.8336, 0.681368, 0.260051, 81.7002, 36.323, 2.63014, 7.21689, 224.249
229, 60.6033, 29.253, 0.242686, 12.2065, 16.1613, 0.671225, 0.26341, 81.2772, 35.7863, 2.56448, 6.97594, 220.577
230, 59.6271, 28.4116, 0.216137, 11.7266, 15.5217, 0.650219, 0.253605, 80.9625, 35.3987, 2.43177, 6.81821, 216.399
231, 58.6814, 27.6062, 0.189043, 11.2928, 14.975, 0.639454, 0.24172, 80.69, 35, 2.34923, 6.61092, 212.56
232, 58.153, 26.7872, 0.269464, 11.8823, 15.3119, 0.657346, 0.273386, 80.9741, 35.0212, 3.29744, 6.39702, 214.839
233, 57.6913, 26.1242, 0.293725, 12.5613, 15.5551, 0.677732, 0.292729, 81.53, 35.2996, 4.82068, 6.25229, 217.909
234, 58.0835, 25.7846, 0.555628, 13.1765, 15.6208, 1.08312, 0.509389, 82.6723, 36.0863, 6.29606, 6.44266, 223.72
235, 57.6231, 25.3425, 0.923215, 13.9024, 16.1736, 1.2915, 0.752447, 83.6237, 36.5659, 9.02314, 6.31169, 233.864
236, 57.056, 24.9447, 1.15507, 13.6008, 15.7473, 1.56155, 0.845308, 84.253, 36.8711, 8.75223, 6.39388, 232.938
237, 56.1846, 24.2961, 1.18908, 12.7778, 14.9372, 1.69844, 0.812993, 83.7834, 36.238, 7.34402, 6.16515, 226.701
238, 55.2416, 23.5592, 1.05697, 11.7584, 14.0615, 1.67756, 0.693824, 82.9022, 35.3079, 5.88772, 5.88215, 218.517
239, 54.408, 22.8075, 0.836193, 10.8805, 13.2968, 1.54196, 0.560493, 82.2421, 34.621, 4.80784, 5.59291, 210.719
240, 53.657, 22.0627, 0.628136, 10.1875, 12.655, 1.34425, 0.443642, 82.1118, 34.4218, 4.05438, 5.39495, 204.278
241, 52.9175, 21.3948, 0.460788, 9.6491, 12.1137, 1.13123, 0.358162, 82.2855, 34.4898, 3.51123, 5.26517, 199.218
242, 52.3467, 20.7845, 0.33269, 9.22679, 11.6631, 0.977287, 0.303795, 82.6628, 34.7102, 3.11016, 5.15862, 195.425
243, 51.7753, 20.24, 0.237743, 8.86669, 11.2624, 0.85469, 0.267565, 83.0276, 34.8995, 2.81146, 5.07239, 192.456
244, 61.6704, 23.2973, 0.182745, 8.66896, 11.0659, 0.766829, 0.246392, 83.7059, 35.3119, 2.61422, 23.4729, 202.309
245, 69.105, 29.8959, 0.214736, 8.53878, 10.9443, 0.718996, 0.246853, 84.0363, 35.4103, 2.57913, 35.0732, 223.474
246, 73.8175, 62.2044, 0.201012, 8.83495, 10.7511, 0.708144, 0.250394, 92.8783, 44.9198, 2.63083, 37.1634, 259.39
247, 78.6456, 72.13, 0.200246, 8.75378, 10.4086, 0.792985, 0.246314, 86.1485, 37.2816, 2.58513, 37.4786, 284.652
248, 83.5802, 76.2609, 0.177802, 8.41558, 10.0255, 0.81025, 0.231506, 89.9389, 42.2283, 2.49314, 36.85, 302.493
249, 86.8705, 82.1228, 1.00283, 10.525, 11.6777, 0.870356, 0.364319, 86.6458, 38.0309, 6.36734, 36.0433, 329.749
250, 93.707, 90.5936, 1.24172, 10.4175, 11.3051, 0.811374, 0.370136, 89.8816, 42.2984, 6.98812, 35.3286, 343.795
251, 95.2085, 89.5134, 1.12851, 9.54428, 10.5108, 0.755955, 0.34665, 85.054, 37.3013, 6.13544, 22.9833, 339.326
252, 78.2914, 63.6823, 0.878066, 8.60163, 9.75593, 0.689522, 0.304401, 87.4906, 40.7712, 5.02944, 19.9794, 314.203
253, 72.8468, 59.3241, 0.636471, 7.88641, 9.17929, 0.649652, 0.267838, 83.5558, 36.6886, 4.15346, 19.4917, 286.02
254, 73.1874, 59.9458, 0.449907, 7.3123, 8.70802, 0.640248, 0.236197, 85.7334, 39.7173, 3.5213, 18.9602, 271.269
255, 75.0863, 62.4105, 0.323442, 6.91623, 8.37466, 0.635401, 0.215597, 82.577, 36.4302, 3.08492, 18.7236, 265.029
256, 77.6663, 67.5283, 0.290265, 6.64494, 8.1208, 0.703111, 0.23087, 84.6164, 39.1668, 2.78487, 18.6617, 267.636
257, 75.6377, 67.4982, 0.262065, 6.37629, 7.83207, 0.67509, 0.233743, 81.8925, 36.3501, 2.56658, 18.5576, 267.687
258, 73.1845, 61.5041, 0.230467, 6.11066, 7.53578, 0.675686, 0.23029, 83.4415, 38.5563, 2.41117, 18.5269, 264.255
259, 79.4292, 63.3415, 0.180567, 5.84434, 7.23416, 0.641162, 0.214676, 80.9727, 36.0528, 2.27951, 25.9675, 265.121
260, 80.9319, 53.3642, 0.160782, 5.62724, 6.97083, 0.608144, 0.200152, 82.2862, 37.9661, 2.19461, 26.8042, 265.739
261, 80.705, 43.4562, 0.15066, 5.42144, 6.71886, 0.572409, 0.184937, 80.1854, 35.8649, 2.12482, 28.5987, 260.157
262, 79.9093, 41.6948, 0.15451, 5.45719, 6.59839, 0.607503, 0.183124, 81.8162, 37.9139, 2.13423, 27.966, 255.751
263, 80.1952, 42.8796, 0.138512, 5.36906, 6.41202, 0.609098, 0.180262, 80.0829, 36.2004, 2.1035, 27.0439, 251.862
264, 79.4678, 45.2091, 0.152159, 5.19614, 6.21025, 0.609683, 0.177805, 80.8701, 37.4869, 2.06534, 26.634, 250.745
265, 79.7112, 48.4415, 0.576311, 6.52041, 7.15254, 1.03288, 0.37691, 81.4358, 37.6139, 4.14858, 26.8244, 263.221
266, 79.292, 52.894, 1.80223, 10.2194, 10.0165, 47.5128, 0.703104, 84.0137, 39.9513, 11.3912, 25.1501, 318.653
267, 75.8477, 58.4401, 2.52681, 11.1902, 11.0319, 52.3614, 0.809935, 83.2405, 39.0257, 13.6576, 23.9615, 348.402
268, 75.0173, 49.5645, 2.48814, 10.1789, 10.3236, 51.5675, 0.737499, 82.9245, 39.3064, 12.1355, 23.7414, 345.777
269, 73.9903, 50.8416, 2.0177, 8.7177, 9.1053, 50.478, 0.596497, 80.7947, 37.5966, 9.62561, 23.7732, 331.726
270, 75.5367, 52.4112, 1.4951, 7.49576, 8.06115, 49.886, 0.466178, 80.3849, 37.8011, 7.40212, 23.3805, 320.651
271, 75.3476, 54.529, 1.07463, 6.6564, 7.49408, 48.8085, 0.375956, 78.9727, 36.6672, 5.75898, 22.0959, 312.613
272, 73.7241, 57.5352, 0.745988, 6.00616, 7.00675, 48.4683, 0.297759, 76.1486, 36.95, 4.56168, 21.6797, 305.549
273, 75.176, 61.791, 0.517334, 5.50589, 6.54563, 47.1185, 0.251454, 73.9084, 36.0176, 3.7957, 21.2202, 301.323
274, 73.696, 70.4959, 0.388606, 5.25999, 6.2039, 35.1777, 0.222896, 79.2377, 42.2734, 3.4684, 27.6707, 302.77
275, 70.3972, 51.9083, 0.291514, 5.01594, 5.90337, 22.0546, 0.202392, 79.3104, 42.0534, 3.131, 29.6843, 290.209
276, 72.4579, 56.765, 0.214221, 4.78129, 5.65442, 11.9569, 0.186909, 79.4554, 42.3349, 2.83244, 28.5206, 276.077
277, 71.9213, 58.1541, 0.156133, 4.58271, 5.44794, 6.08476, 0.178317, 79.2945, 42.2561, 2.59835, 27.6837, 266.04
278, 72.6397, 57.9897, 0.159966, 4.39941, 5.2548, 2.96523, 0.170338, 80.0637, 43.2011, 2.42036, 27.473, 260.528
279, 72.3017, 56.8954, 0.137931, 4.23058, 5.07994, 1.80674, 0.162925, 79.8632, 43.0211, 2.29429, 27.3526, 256.719
280, 69.3914, 56.3271, 0.166371, 4.09152, 4.9211, 1.53109, 0.160029, 80.3941, 43.7025, 2.21494, 25.9109, 252.865
281, 73.1489, 61.194, 1.00898, 5.0883, 5.51117, 1.6501, 0.383843, 80.0017, 42.9999, 5.58634, 19.1971, 262.365
282, 73.6908, 59.8974, 1.34892, 5.17269, 5.34856, 19.5343, 0.424471, 79.4474, 42.6049, 6.36742, 16.1196, 270.838
283, 72.6637, 56.61, 1.80142, 5.65414, 5.65251, 41.2216, 0.571597, 79.3828, 42.4594, 7.32209, 16.6069, 289.551
284, 70.8594, 53.6035, 1.8803, 5.63008, 5.57739, 44.6749, 0.573616, 79.3757, 42.5964, 6.86713, 17.4346, 296.943
285, 73.6372, 49.6893, 1.63794, 5.20133, 5.24367, 42.9786, 0.498875, 78.8059, 42.1457, 5.78959, 17.5897, 293.94
286, 73.402, 50.5595, 2.60622, 7.68847, 6.84277, 43.2451, 0.975112, 81.0793, 43.8715, 9.44558, 17.9393, 313.092
287, 72.7832, 52.9983, 2.93496, 8.15483, 6.94269, 41.3418, 1.04683, 80.8231, 43.6323, 9.51553, 17.8818, 315.26
288, 71.8861, 53.6524, 3.38651, 10.2271, 7.90068, 40.078, 1.09445, 82.1447, 44.5306, 12.2999, 17.1344, 326.132
289, 73.4975, 52.4733, 3.152, 9.65239, 7.27714, 28.1974, 0.945247, 81.2592, 43.8296, 11.571, 23.9171, 317.817
290, 73.7892, 52.8252, 2.52529, 8.16866, 6.41131, 15.8281, 0.744846, 80.4233, 43.4134, 9.49495, 24.7244, 300.224
291, 72.8752, 51.8941, 1.85013, 6.78606, 5.6652, 8.16867, 0.554711, 73.3041, 36.14, 7.41176, 24.8405, 277.739
292, 70.1047, 51.4542, 1.319, 5.76257, 5.13451, 4.06517, 0.432853, 64.0186, 38.4228, 5.78041, 23.846, 254.492
293, 70.8996, 47.0332, 0.941336, 5.20314, 5.15473, 2.15499, 0.351452, 50.8747, 34.9995, 4.61771, 22.7416, 231.695
294, 69.7576, 48.7848, 0.670268, 4.73102, 5.03025, 1.62737, 0.324186, 46.5484, 37.5362, 3.9008, 22.309, 216.819
295, 69.8429, 50.6291, 0.470997, 4.33322, 4.72022, 1.50517, 0.279573, 40.6526, 34.8096, 3.3993, 22.0567, 206.981
296, 66.8339, 49.1244, 0.332041, 4.00471, 4.40619, 1.47926, 0.24633, 40.1599, 36.6673, 2.98337, 21.1044, 200.142
297, 68.75, 53.4585, 0.231436, 3.7619, 4.16636, 1.45741, 0.212809, 41.0741, 38.7063, 2.67897, 28.1474, 201.444
298, 68.9564, 54.2221, 0.166622, 3.59191, 3.98588, 22.9848, 0.195151, 43.5396, 41.8691, 2.46993, 29.4047, 216.868
299, 69.3032, 52.1754, 0.141723, 3.45539, 3.8334, 34.2807, 0.177303, 42.7085, 41.0434, 2.3152, 27.448, 231.077
300, 68.8513, 51.4932, 0.469739, 4.61754, 4.5694, 33.819, 0.250608, 67.7445, 42.7234, 3.58219, 27.3683, 259.396
301, 71.1699, 52.4026, 1.31674, 8.13449, 6.43678, 34.3616, 0.95221, 67.6574, 43.5268, 6.9218, 27.514, 291.999
302, 74.0747, 51.7965, 5.22625, 14.4916, 10.1656, 32.4853, 2.70459, 67.3583, 49.6728, 17.6992, 27.3928, 342.882
303, 82.6695, 53.8217, 13.0451, 28.0008, 19.9414, 30.0757, 5.53821, 72.0015, 56.6793, 39.9813, 28.7973, 445.526
304, 84.4256, 55.736, 15.7733, 30.2801, 21.7021, 30.5324, 6.59586, 71.5341, 58.4009, 43.2311, 28.1872, 474.834
305, 89.5444, 64.4799, 13.6057, 25.8419, 19.027, 35.6786, 5.79849, 63.3641, 52.5384, 36.3141, 12.7735, 448.919
306, 87.7166, 61.7386, 10.2493, 20.3576, 15.5248, 38.2593, 4.39575, 56.8197, 48.6536, 27.5108, 7.85043, 402.903
307, 83.7375, 64.867, 7.38896, 16.043, 12.736, 36.8317, 3.18105, 51.2858, 44.9404, 20.2182, 5.27977, 358.091
308, 79.6792, 63.8709, 5.29202, 13.0419, 10.8242, 33.2362, 2.29008, 48.0256, 43.0001, 14.8836, 3.67443, 320.502
309, 76.5311, 60.5083, 3.82181, 11.0144, 9.56982, 31.2292, 1.66865, 68.5161, 41.8218, 11.1396, 4.5454, 305.003
310, 78.6761, 54.4811, 6.3615, 13.5139, 11.8635, 29.1689, 2.80232, 70.5464, 44.4779, 13.509, 4.84757, 320.245
311, 93.772, 59.4015, 25.8243, 32.9898, 27.5698, 33.6503, 13.7599, 86.1362, 60.9356, 42.1856, 8.57509, 493.479
312, 126.508, 68.0022, 55.0733, 61.0776, 46.5988, 54.0747, 30.1542, 117.578, 87.0603, 76.3404, 15.3192, 780.429
313, 121.717, 73.8548, 49.8047, 54.068, 41.5661, 57.6336, 28.5579, 107.201, 80.1057, 70.6509, 15.5746, 807.875
314, 118.223, 73.3813, 36.5311, 41.4344, 32.7402, 61.6648, 21.7197, 95.7034, 75.8303, 53.782, 15.7055, 718.451
315, 119.437, 74.5731, 42.6232, 44.0541, 35.0878, 61.8617, 28.4462, 118.01, 76.0445, 52.1161, 21.2238, 750.271
316, 125.408, 74.2506, 51.4245, 52.1895, 43.3027, 57.2712, 37.0345, 135.789, 80.6812, 56.0178, 23.175, 833.139
317, 138.96, 79.2025, 63.9882, 64.6274, 59.2586, 59.5783, 46.5479, 141.945, 89.9919, 66.5299, 27.4154, 953.209
318, 143.06, 83.1815, 57.9917, 59.7452, 59.8137, 57.3695, 36.7723, 121.503, 79.8501, 61.9542, 27.6102, 924.347
319, 137.781, 86.3229, 43.5031, 48.4244, 51.5816, 54.5848, 26.0345, 149.105, 101.51, 48.3897, 26.8689, 840.115
320, 128.823, 88.7969, 30.9063, 38.9944, 43.805, 40.2808, 18.234, 151.278, 100.077, 35.6091, 23.4444, 739.733
321, 129.163, 85.6913, 41.4778, 44.1811, 48.297, 28.7734, 23.3072, 162.192, 107.89, 44.0242, 21.4141, 767.61
322, 148.902, 110.65, 64.1204, 63.0367, 63.957, 27.0922, 38.402, 173.123, 110.759, 67.1511, 29.1076, 943.887
323, 161.977, 121.556, 77.3669, 72.0164, 68.943, 27.2081, 51.7811, 181.241, 114.504, 78.5038, 34.8328, 1089.71
324, 160.917, 118.173, 71.2703, 70.4343, 64.9326, 44.651, 46.71, 175.744, 110.436, 75.1119, 39.015, 1105.88
325, 156.81, 117.451, 56.5845, 61.5901, 58.0698, 52.1542, 36.5073, 168.102, 106.733, 63.6766, 41.8077, 1029.67
326, 156.787, 106.365, 60.9248, 65.0301, 58.5563, 55.2374, 39.8941, 175.231, 113.514, 67.431, 44.739, 1047.04
327, 163.231, 109.667, 89.7765, 75.9116, 65.8202, 53.765, 54.7491, 189.948, 124.382, 86.541, 49.2555, 1193.63
328, 213.444, 124.34, 134.191, 115.574, 104.669, 69.028, 82.8226, 239.983, 157.509, 137.83, 61.7243, 1610.93
329, 208.292, 140.916, 162.223, 138.18, 120.491, 75.5618, 84.8591, 255.98, 165.522, 168.975, 64.2864, 1854.39
330, 247.802, 158.903, 228.197, 161.667, 135.731, 93.3999, 124.158, 293.134, 194.479, 234.031, 83.3915, 2267.39
331, 317.309, 177.699, 314.948, 265.158, 212.305, 110.815, 174.023, 391.199, 262.279, 350.796, 94.7316, 3171.58
332, 435.466, 228.87, 335.437, 311.748, 256.698, 152.255, 221.003, 502.658, 347.9, 377.521, 144.14, 3903.36
333, 404.544, 285.566, 230.37, 230.837, 209.48, 133.524, 161.005, 439.272, 306.329, 263.93, 129.941, 3384.24
334, 338.931, 275.677, 147.955, 168.654, 156.905, 125.062, 94.2562, 441.454, 280.748, 178.865, 132.444, 2742.82
335, 343.33, 255.743, 223.167, 199.88, 197.048, 149.304, 153.64, 538.722, 324.818, 198.917, 147.338, 3029.07
336, 327.208, 282.344, 314.325, 255.15, 229.69, 152.126, 183.746, 634.838, 383.889, 265.602, 135.452, 3594.89
337, 286.774, 260.846, 230.908, 205.484, 183.417, 131.732, 110.914, 523.363, 307.754, 232.334, 115.488, 3081.79
338, 262.416, 248.84, 149.756, 168.875, 155.466, 126.442, 70.9595, 428.688, 254.949, 172.137, 120.393, 2509.18
339, 237.093, 244.359, 103.775, 148.632, 142.789, 120.564, 55.3895, 413.477, 239.842, 136.747, 97.6649, 2160.26
340, 222.348, 194.254, 73.798, 126.274, 135.179, 107.377, 40.8762, 383.9, 233.781, 102.813, 79.8123, 1849.14
341, 211.117, 162.092, 53.0985, 107.203, 123.836, 94.7197, 29.6104, 335.187, 203.554, 75.2016, 70.2739, 1564.51
342, 202.364, 150.095, 38.8235, 93.2734, 114.556, 82.1651, 21.6703, 303.814, 182.585, 55.1885, 63.4619, 1349.8
343, 195.712, 143.509, 29.3209, 83.5289, 107.908, 69.7096, 16.4904, 286.033, 171.462, 41.2845, 58.5531, 1201.27
344, 202.608, 136.536, 53.1351, 106.615, 132.411, 62.635, 30.8149, 313.447, 194.419, 68.1157, 58.1662, 1342.6
345, 274.685, 141.113, 334.219, 307.594, 327.811, 66.6731, 142.716, 484.836, 303.515, 476.843, 68.5063, 3288.62
346, 588.602, 204.791, 537.874, 528.528, 466.935, 125.635, 334.506, 779.219, 511.056, 613.85, 151.757, 5777.23
347, 565.304, 302.316, 407.559, 409.551, 368.937, 117.481, 252.387, 689.14, 444.213, 424.407, 156.817, 5262.74
348, 558.455, 358.451, 338.553, 350.286, 302.919, 172.45, 212.779, 650.022, 461.077, 332.827, 229.145, 4812.15
349, 416.096, 309.872, 180.922, 229.039, 212.23, 135.431, 102.865, 520.833, 389.566, 203.206, 162.956, 3483.16
350, 348.715, 304.149, 108.65, 171.336, 178.226, 131.284, 61.6555, 537.819, 433.96, 131.785, 150.388, 2723.77
351, 290.087, 269.621, 73.7939, 141.121, 161.666, 121.321, 42.2008, 543.045, 364.194, 91.7774, 124.439, 2286.06
352, 280.216, 201.809, 53.0151, 122.348, 151.406, 108.774, 30.3536, 488.892, 291.336, 66.5608, 107.443, 1950.35
353, 252.031, 183.718, 39.2619, 109.649, 144.223, 95.5261, 22.4423, 435.805, 239.407, 49.6909, 95.9767, 1689.72
354, 252.812, 175.033, 30.2104, 100.682, 138.768, 82.1244, 18.0957, 408.306, 215.729, 38.0775, 77.1798, 1515.21
355, 236.812, 169.264, 24.554, 94.2995, 134.353, 68.7153, 15.3385, 393.898, 204.008, 30.0856, 70.3168, 1394.71
356, 228.501, 164.922, 20.3126, 89.4778, 130.601, 54.9456, 12.9086, 384.429, 196.446, 24.485, 66.6503, 1306.75
357, 239.133, 161.394, 18.1938, 87.6923, 127.952, 41.0206, 12.1045, 378.802, 191.83, 21.0152, 64.855, 1258.03
358, 231.341, 160.198, 38.585, 100.512, 132.107, 31.9002, 23.9243, 387.968, 197.375, 41.3157, 68.2952, 1358.89
359, 224.5, 158.413, 42.9957, 100.797, 131.58, 20.5597, 23.5232, 384.132, 193.552, 49.4761, 65.7402, 1369.33
360, 219.552, 155.724, 36.5127, 94.2644, 127.163, 12.7282, 18.8337, 383.158, 195.184, 44.1331, 64.9257, 1309.46
361, 229.303, 153.178, 28.6584, 88.3453, 124.556, 8.12879, 14.5444, 375.742, 189.462, 35.6715, 62.4479, 1244.1
362, 215.855, 151.136, 22.3468, 83.4021, 121.087, 7.49965, 11.4634, 374.288, 189.989, 28.3932, 59.706, 1184.18
363, 208.358, 148.327, 17.8686, 79.3489, 117.331, 11.1016, 9.24186, 340.131, 188.405, 23.0593, 57.3585, 1113.84
364, 204.305, 145.604, 14.6488, 76.2682, 114.37, 10.372, 7.65168, 311.344, 183.984, 19.1886, 55.4377, 1049.36
365, 200.908, 139.329, 12.273, 73.683, 111.483, 8.93142, 6.49782, 298.537, 179.588, 16.3507, 53.7826, 1000.45
366, 197.626, 136.009, 10.5169, 71.3794, 108.675, 7.76825, 5.65289, 290.82, 175.526, 14.2809, 52.3114, 963.988
367, 194.844, 133.056, 13.0351, 71.6752, 106.901, 7.56673, 6.5291, 286.393, 172.875, 15.8546, 51.8069, 955.508
368, 209.197, 135.6, 42.0366, 98.0758, 125.64, 14.9616, 23.646, 293.641, 171.627, 49.7822, 60.1231, 1169.26
369, 220.611, 141.01, 49.0906, 103.888, 130.687, 20.1341, 29.647, 294.236, 171.227, 58.1609, 65.6393, 1282.54
370, 219.028, 145.307, 48.1031, 101.452, 127.603, 29.1765, 27.155, 287.371, 167.618, 56.2296, 67.099, 1299.04
371, 224.249, 145.497, 38.7961, 91.5797, 119.385, 35.1589, 20.9471, 280.197, 159.798, 45.6954, 66.1674, 1236.64
372, 206.165, 142.322, 29.2666, 82.5358, 112.307, 31.306, 15.5751, 276.952, 156.673, 35.0915, 61.7489, 1145.7
373, 210.494, 140.151, 39.5352, 96.8768, 118.775, 31.4018, 29.3284, 297.438, 172.261, 39.693, 63.9265, 1227.64
374, 221.427, 143.203, 59.0565, 119.419, 132.684, 31.0514, 41.9474, 310.632, 181.822, 65.3342, 68.1424, 1410.45
375, 219.206, 145.305, 75.327, 133.534, 135.884, 39.1318, 46.6124, 310.22, 182.186, 95.2078, 72.6162, 1557.93
376, 215.077, 145.945, 69.3605, 123.171, 127.616, 43.0018, 44.2815, 302.63, 176.591, 88.4276, 73.4209, 1524.21
377, 214.419, 145.417, 61.9631, 120.568, 119.771, 47.0014, 43.003, 309.886, 180.504, 76.0149, 74.6125, 1488.71
378, 204.681, 139.676, 49.0244, 106.427, 111.966, 41.0666, 33.3302, 297.52, 173.368, 60.2436, 68.4805, 1367.41
379, 196.34, 133.412, 36.6276, 94.4516, 107.012, 39.364, 24.2667, 280.668, 163.269, 48.3309, 64.5163, 1235.19
380, 190.777, 127.51, 44.3533, 97.8389, 111.828, 32.2704, 22.5672, 273.307, 158.721, 67.9025, 59.2629, 1223.01
381, 188.046, 123.402, 46.4809, 96.5295, 115.817, 24.6902, 20.2173, 264.027, 152.582, 72.9546, 55.2067, 1193.84
382, 189.556, 121.524, 57.708, 101.921, 119.672, 22.1733, 25.2214, 264.57, 153.436, 85.2035, 54.6725, 1234.33
383, 203.373, 122.763, 94.1492, 163.738, 172.643, 19.8178, 33.5315, 295.094, 171.295, 160.383, 56.6832, 1608.44
384, 198.423, 125.383, 83.6576, 146.598, 157.537, 18.7883, 29.5718, 285.707, 164.242, 142.239, 54.753, 1547.86
385, 197.09, 125.422, 103.829, 152.736, 167.967, 18.7758, 32.8949, 293.24, 169.355, 168.224, 56.0787, 1637.04
386, 196.514, 126.51, 87.8334, 141.384, 158.837, 16.6155, 29.3745, 295.282, 166.75, 144.524, 54.3476, 1552
387, 189.661, 124.69, 66.0713, 121.062, 142.202, 14.565, 22.5356, 286.568, 162.545, 110.501, 51.2079, 1382.9
388, 183.265, 120.916, 49.3872, 104.917, 129.113, 13.2472, 17.2558, 274.66, 153.713, 81.1453, 49.092, 1226.78
389, 176.886, 116.817, 36.4465, 92.1621, 119.317, 11.0324, 13.5057, 263.992, 146.145, 59.1948, 46.6972, 1097.41
390, 171.507, 112.367, 26.9483, 82.8876, 112.475, 9.04231, 10.388, 252.369, 140.452, 43.623, 44.6604, 995.025
391, 167.27, 108.484, 20.2833, 76.3358, 107.53, 7.4875, 8.09478, 240.385, 134.161, 32.8578, 43.0091, 916.035
