Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
200, 102.372, 70.7132, 0.15278, 23.3202, 35.935, 0.456893, 0.307951, 98.1252, 51.2343, 2.34058, 19.1562, 369.085
201, 100.214, 68.9692, 0.301811, 22.8942, 35.0746, 0.413182, 0.320165, 95.9362, 49.7393, 2.41587, 18.5522, 360.5
202, 98.3382, 67.1232, 0.27963, 23.0261, 34.7133, 0.412482, 0.453351, 93.8374, 48.4797, 2.87371, 18.0013, 355.249
203, 96.6625, 65.2403, 0.637035, 22.7623, 34.3128, 0.433973, 0.668978, 91.427, 47.2392, 3.24302, 17.5183, 349.361
204, 95.1132, 63.4778, 0.825859, 22.5039, 33.6484, 0.475436, 0.707407, 89.2098, 46.0657, 3.47146, 17.0527, 342.768
205, 93.5944, 61.8086, 0.718364, 21.7365, 32.5475, 0.501959, 0.626436, 86.7969, 44.7552, 3.23502, 16.556, 333.661
206, 91.911, 60.2575, 0.522421, 21.0792, 31.5049, 0.539539, 0.521919, 84.5243, 43.6305, 3.04813, 16.0927, 324.871
207, 90.3343, 58.7514, 0.281218, 20.619, 30.8402, 0.535706, 0.44245, 82.6052, 42.6602, 2.97285, 15.6181, 317.691
208, 88.9002, 57.3338, 0.166135, 20.438, 30.5374, 0.459329, 0.341869, 81.0934, 41.7832, 3.23103, 15.0821, 312.314
209, 87.2313, 55.9442, 0.170256, 19.6667, 29.672, 0.36977, 0.277521, 79.0383, 40.5535, 2.99276, 14.5837, 304.332
210, 85.5472, 54.4952, 0.143286, 18.8188, 28.5786, 0.289054, 0.228134, 77.1864, 39.274, 2.72145, 14.1058, 295.644
211, 83.8169, 52.9746, 0.157625, 17.9718, 27.4863, 0.236164, 0.196343, 75.5057, 38.025, 2.44892, 13.6201, 287.135
212, 82.1293, 51.4252, 0.136856, 17.2834, 26.4901, 0.224003, 0.172852, 74.0399, 36.8935, 2.34131, 13.1418, 279.32
213, 80.4968, 49.9315, 0.153587, 16.7385, 25.6155, 0.219892, 0.166366, 72.5949, 35.7655, 2.21949, 12.6779, 272.165
214, 78.9693, 48.5441, 0.129151, 16.2542, 24.7927, 0.220511, 0.155826, 71.2053, 34.6307, 2.20974, 12.2453, 265.537
215, 77.4723, 47.0613, 0.138815, 15.8314, 24.0128, 0.221011, 0.158344, 69.8921, 33.5975, 2.13837, 11.8398, 259.304
216, 76.0085, 45.6011, 0.132608, 15.3732, 23.2615, 0.236472, 0.148398, 68.5766, 32.5126, 2.12367, 11.4359, 253.099
217, 74.5256, 44.1933, 0.124499, 14.6553, 22.5177, 0.201112, 0.144109, 67.0794, 31.3043, 2.01254, 10.9996, 246.468
218, 73.1517, 42.8615, 0.157969, 14.2462, 21.799, 0.218022, 0.140134, 65.8355, 30.3214, 1.9879, 10.6422, 240.464
219, 71.8218, 41.5829, 0.118123, 14.1476, 21.1501, 0.208183, 0.141012, 64.6833, 29.4079, 2.17667, 10.2846, 235.542
220, 70.6204, 40.3737, 0.171298, 14.2154, 20.5623, 0.235676, 0.141937, 69.5808, 28.5958, 2.2714, 9.98055, 234.978
221, 69.4603, 39.2412, 0.152272, 14.1413, 19.9905, 0.235328, 0.142975, 71.3728, 27.767, 2.28912, 9.6711, 234.246
222, 68.448, 38.1781, 0.18874, 13.8608, 19.4093, 0.478521, 0.142264, 71.1561, 26.8702, 2.2761, 9.36294, 232.033
223, 67.429, 37.1632, 0.150426, 13.4828, 18.8346, 0.557292, 0.194353, 70.8621, 26.3968, 2.26524, 9.10197, 229.109
224, 66.3553, 36.1995, 0.198564, 13.1481, 18.2422, 0.60072, 0.207221, 70.8495, 26.2039, 2.23749, 8.8667, 226.012
225, 65.2793, 35.2243, 0.151303, 12.8276, 17.6606, 0.591478, 0.210446, 70.8584, 26.1164, 2.21863, 8.66475, 222.93
226, 64.2079, 34.2577, 0.186511, 12.4827, 17.1081, 0.598226, 0.208394, 70.7341, 25.8546, 2.20259, 8.3832, 219.651
227, 63.1484, 33.282, 0.147701, 12.1451, 16.5875, 0.584863, 0.205344, 70.6836, 25.6814, 2.19496, 8.12549, 216.334
228, 62.1185, 32.3128, 0.173411, 11.8077, 16.0797, 0.589213, 0.202442, 70.5971, 25.4382, 2.17905, 7.86008, 213.021
229, 61.1132, 31.3768, 0.147419, 11.4647, 15.5775, 0.577037, 0.196133, 70.458, 25.1529, 2.17895, 7.60352, 209.714
230, 60.1273, 30.4649, 0.162008, 11.1275, 15.0877, 0.573947, 0.194262, 74.4097, 29.2975, 2.18564, 7.34654, 208.764
231, 59.1693, 29.5749, 0.149724, 10.8091, 14.6103, 0.567656, 0.194986, 75.879, 30.4113, 2.18328, 7.10692, 207.805
232, 58.2487, 28.7054, 0.167866, 10.5254, 14.1652, 0.575178, 0.19791, 76.1509, 30.4403, 2.20732, 6.87337, 205.898
233, 57.3693, 27.856, 0.172465, 10.2863, 13.7662, 0.569875, 0.215509, 76.2283, 30.3222, 2.29023, 6.6517, 203.669
234, 56.6504, 27.0389, 0.204852, 10.0467, 13.4033, 0.625497, 0.251211, 76.2153, 30.1232, 2.31892, 6.43552, 201.334
235, 55.915, 26.2876, 0.231597, 9.74975, 12.9833, 0.641637, 0.275659, 76.1252, 29.8616, 2.31893, 6.23963, 198.866
236, 55.2022, 25.5607, 0.244208, 9.43493, 12.5293, 0.65388, 0.275919, 76.0725, 29.6476, 2.29101, 6.03677, 196.259
237, 54.4904, 24.8233, 0.235793, 9.12492, 12.0813, 0.63794, 0.261317, 76.0676, 29.4844, 2.26449, 5.84017, 193.733
238, 53.7764, 24.0557, 0.209171, 8.82169, 11.6464, 0.635859, 0.242725, 76.0121, 29.2571, 2.22746, 5.64035, 191.093
239, 53.0825, 23.2796, 0.173927, 8.51815, 11.2197, 0.62181, 0.226017, 75.9283, 29.0018, 2.18947, 5.46749, 188.429
240, 52.4417, 22.5482, 0.163334, 8.23999, 10.823, 0.619138, 0.213051, 75.9089, 28.8062, 2.16062, 5.36063, 185.897
241, 51.8518, 21.9169, 0.168612, 8.00185, 10.4731, 0.623147, 0.204626, 75.952, 28.6544, 2.14242, 5.2927, 183.733
242, 51.5356, 21.4084, 0.21562, 8.2562, 10.5149, 0.708341, 0.265085, 76.3038, 28.7148, 2.72372, 5.32449, 185.228
243, 51.574, 21.1498, 0.274831, 8.70149, 10.5975, 0.887461, 0.376324, 76.8129, 28.9289, 3.74975, 5.45532, 188.913
244, 62.5157, 24.7255, 0.43145, 9.00721, 10.5174, 1.41591, 0.642124, 90.7469, 43.5989, 4.80738, 24.2862, 213.56
245, 71.8401, 32.2978, 0.655829, 10.2211, 11.1449, 2.17402, 1.024, 96.9359, 48.4479, 6.01646, 36.6812, 254.073
246, 79.4482, 66.7757, 1.0187, 12.5376, 12.5491, 3.0494, 1.37972, 99.9199, 50.5986, 8.6104, 39.5541, 308.906
247, 88.3537, 79.8007, 2.9078, 16.858, 14.8392, 4.56034, 2.27489, 103.001, 52.8082, 15.2233, 41.1153, 377.33
248, 97.8322, 87.6144, 5.68722, 20.6759, 16.9654, 5.71917, 3.22224, 105.91, 54.9642, 20.7325, 41.9692, 435.661
249, 100.899, 95.5035, 5.92053, 19.0594, 16.1865, 6.19416, 2.92499, 104.822, 54.3564, 18.9435, 41.5331, 448.562
250, 105.136, 103.233, 4.78036, 15.9153, 14.4074, 6.72005, 2.24506, 101.967, 52.4201, 14.9184, 40.8914, 441.005
251, 106.356, 108.123, 3.502, 13.246, 12.8196, 5.95206, 1.63175, 99.4094, 50.7826, 11.2501, 27.663, 422.968
252, 86.2217, 74.4042, 2.46856, 11.4439, 11.6627, 4.63546, 1.18006, 97.5439, 49.6233, 8.55258, 23.714, 381.342
253, 79.0559, 67.9404, 1.71483, 10.2352, 10.8271, 3.44135, 0.860737, 96.0912, 48.7357, 6.68141, 22.3927, 341.09
254, 78.2212, 67.3861, 1.19157, 9.22721, 10.1755, 2.55982, 0.634269, 95.0146, 48.141, 5.26649, 21.3051, 315.142
255, 79.2904, 68.7071, 0.833524, 8.42968, 9.65609, 1.94155, 0.481544, 94.1703, 47.7213, 4.31564, 20.6339, 302.141
256, 82.0187, 72.7739, 0.584797, 7.81179, 9.21665, 1.51811, 0.386216, 93.5052, 47.4361, 3.66726, 20.2149, 298.061
257, 85.0416, 71.8063, 0.414116, 7.33078, 8.82792, 1.23444, 0.323371, 92.9054, 47.1842, 3.21859, 19.9166, 297.057
258, 85.3995, 76.8298, 0.294502, 6.92224, 8.45974, 1.03837, 0.279342, 92.3072, 46.9155, 2.88785, 19.67, 297.648
259, 86.8724, 70.066, 0.208758, 6.58761, 8.14025, 0.900788, 0.248612, 91.7688, 46.6935, 2.6613, 27.0578, 298.722
260, 86.3197, 58.6448, 0.165253, 6.33309, 7.86142, 0.81919, 0.228453, 91.3633, 46.599, 2.51091, 27.8612, 294.486
261, 85.6164, 48.4251, 0.172695, 6.19524, 7.68073, 0.767913, 0.21479, 91.0373, 46.5436, 2.42465, 29.6591, 286.658
262, 84.562, 46.5187, 0.154693, 6.23751, 7.66068, 0.728031, 0.204234, 90.7325, 46.4722, 2.41642, 28.9311, 279.962
263, 85.2494, 47.6841, 0.732127, 6.84154, 7.90211, 0.935264, 0.441399, 91.1218, 46.9437, 4.09497, 28.249, 283.643
264, 87.9906, 50.8021, 4.02775, 11.3591, 10.2419, 2.08425, 1.82477, 95.0934, 50.1014, 12.9665, 28.9716, 326.881
265, 95.2501, 56.3823, 8.65601, 20.5069, 14.9061, 3.89836, 4.09261, 102.218, 55.365, 22.9488, 30.7025, 402.77
266, 96.9632, 63.8074, 12.3376, 23.4852, 16.4612, 50.922, 5.59581, 103.668, 56.3387, 26.2322, 30.1014, 468.413
267, 95.4212, 71.1701, 13.4591, 23.1207, 16.5409, 58.3671, 5.90746, 103.542, 56.2945, 25.14, 30.6544, 501.229
268, 93.2166, 64.132, 11.5393, 19.7226, 14.9663, 57.6869, 4.89779, 100.457, 54.1618, 20.4858, 30.3296, 485.239
269, 90.5525, 64.3402, 9.20741, 16.7294, 13.4157, 56.2821, 3.80785, 97.6875, 52.3346, 16.4676, 29.9561, 456.683
270, 91.9049, 64.6087, 8.88705, 16.9664, 13.5836, 54.8712, 3.41607, 97.3355, 52.2162, 16.4243, 28.8689, 449.634
271, 90.4798, 65.3353, 7.81182, 15.4762, 12.6317, 52.6749, 2.83441, 95.6156, 51.1165, 14.4963, 26.5878, 432.131
272, 85.526, 66.4498, 6.08198, 13.2174, 11.4609, 51.7408, 2.17411, 93.5648, 49.8229, 11.6263, 25.5422, 408.034
273, 88.0937, 68.6337, 4.45027, 11.2043, 10.4564, 49.7337, 1.63907, 91.8859, 48.8405, 9.03979, 24.6021, 388.11
274, 87.1438, 94.8109, 3.1746, 9.74831, 9.7513, 37.4897, 1.22266, 90.6477, 48.1397, 7.07054, 30.6566, 380.624
275, 81.0665, 78.2578, 2.2635, 9.01442, 9.72791, 24.1219, 0.952378, 89.8396, 47.7331, 5.89485, 32.3138, 364.478
276, 81.7604, 68.1921, 1.6177, 8.31295, 9.32827, 13.2595, 0.747826, 89.0794, 47.3402, 4.94229, 30.8815, 339.647
277, 85.4903, 67.9283, 1.17587, 7.64407, 8.777, 6.82949, 0.58859, 88.4076, 47.0312, 4.18735, 29.853, 320.398
278, 82.7968, 67.348, 0.873006, 7.08792, 8.27987, 3.40789, 0.470656, 87.838, 46.8021, 3.65933, 29.5204, 307.09
279, 81.6279, 65.91, 0.667869, 6.64629, 7.87385, 2.01295, 0.390478, 87.321, 46.5977, 3.26253, 29.2853, 297.735
280, 78.5885, 65.0565, 0.526705, 6.31782, 7.55131, 1.65934, 0.337484, 86.8771, 46.4468, 2.98135, 27.7585, 289.924
281, 82.0437, 69.6349, 0.437933, 6.12023, 7.3168, 1.59028, 0.305877, 86.5148, 46.3541, 2.81074, 20.871, 285.541
282, 82.337, 68.0687, 0.447922, 6.47743, 7.37344, 19.486, 0.298258, 86.317, 46.3044, 3.06946, 17.7792, 292.048
283, 80.9916, 64.5192, 1.03143, 7.22019, 7.76408, 41.0097, 0.463945, 86.5277, 46.4651, 3.93808, 18.1065, 309.624
284, 78.946, 61.3123, 1.54008, 7.49375, 8.13703, 44.4281, 0.592954, 86.2557, 46.4199, 4.88416, 18.8799, 320.847
285, 81.912, 57.3199, 1.77513, 7.65507, 8.27923, 42.777, 0.664547, 85.9439, 46.3763, 5.48891, 19.0264, 324.089
286, 82.0564, 58.1513, 3.26573, 11.3496, 10.9274, 42.7872, 1.35105, 88.1884, 47.9554, 9.31595, 19.2674, 346.319
287, 81.8116, 60.8559, 5.08479, 13.9279, 12.258, 41.0628, 1.95683, 89.1833, 48.6531, 12.5907, 19.2651, 364.837
288, 80.5636, 61.5498, 5.53205, 13.2426, 11.664, 39.7421, 1.93625, 88.2365, 48.1268, 12.8794, 18.5367, 364.076
289, 81.7568, 60.2326, 4.78231, 11.3244, 10.3816, 27.9011, 1.58118, 79.0296, 38.9709, 11.2535, 25.3632, 344.741
290, 81.8068, 60.3583, 3.82361, 10.3834, 9.70546, 15.6515, 1.21093, 79.2649, 36.2069, 9.89501, 26.1486, 326.445
291, 80.7164, 59.1609, 2.98439, 9.48407, 9.00438, 8.09624, 0.9198, 79.8115, 35.5142, 8.49341, 26.2312, 309.484
292, 77.6936, 58.4916, 2.26732, 8.37149, 8.22196, 4.04557, 0.704881, 79.5481, 35.1371, 6.97491, 25.184, 292.935
293, 78.2543, 53.8428, 1.68523, 7.41699, 7.58029, 2.15781, 0.55222, 86.9735, 34.8685, 5.64338, 24.0421, 283.336
294, 76.8682, 55.3783, 1.2534, 6.7075, 7.12052, 1.6502, 0.446436, 90.3802, 34.6452, 4.6412, 23.5861, 278.201
295, 76.87, 57.0258, 1.32052, 7.75264, 7.89879, 1.61329, 0.439176, 82.1772, 24.82, 5.24571, 23.35, 277.407
296, 73.8257, 55.3333, 1.65429, 8.7671, 8.69034, 1.71095, 0.564112, 86.7677, 31.5412, 5.97018, 22.3641, 280.527
297, 75.6883, 59.5395, 1.7407, 8.47142, 8.46359, 1.74402, 0.648569, 105.156, 50.9428, 5.71203, 29.3833, 294.835
298, 75.8241, 60.217, 1.56464, 7.69308, 7.85496, 23.449, 0.640825, 110.157, 55.3461, 5.04451, 30.6087, 315.715
299, 79.8402, 58.8094, 2.95203, 11.2298, 9.86509, 35.8154, 1.31653, 106.748, 57.9638, 8.47154, 29.5641, 354.025
300, 84.0338, 59.7909, 5.43932, 16.925, 13.7081, 36.1821, 2.58117, 113.387, 60.6811, 14.3005, 30.2776, 403.508
301, 87.2362, 62.408, 8.45505, 22.0724, 17.3326, 36.8168, 3.96275, 116.053, 59.5973, 17.6273, 30.6104, 443.377
302, 89.6365, 62.8075, 10.8587, 26.7572, 20.0876, 34.9386, 4.90517, 117.726, 58.2748, 18.3178, 30.4507, 468.95
303, 89.7259, 64.1663, 10.6144, 27.4183, 20.3588, 29.9868, 4.63614, 123.993, 64.1525, 16.9946, 29.3182, 472.208
304, 88.3719, 63.9437, 10.3798, 26.376, 19.8885, 29.1456, 4.1735, 125.666, 64.6426, 16.0668, 28.4362, 467.196
305, 92.1674, 71.3171, 10.1445, 24.4648, 19.009, 32.0048, 3.74451, 123.839, 61.6736, 15.0598, 11.6398, 456.236
306, 91.164, 67.4377, 10.3086, 22.4537, 18.5065, 34.4971, 3.59213, 116.628, 61.2801, 14.9582, 6.70493, 440.585
307, 91.566, 70.6429, 14.6184, 24.3518, 21.4503, 34.6958, 5.29342, 118.639, 65.7802, 19.5726, 6.33554, 457.922
308, 92.1701, 71.1334, 19.4693, 26.2536, 23.917, 32.962, 7.32466, 119.994, 67.8172, 24.4989, 6.93226, 482.737
309, 89.5806, 69.2933, 18.3328, 23.6357, 21.9677, 32.3505, 6.7924, 117.801, 66.9695, 23.2851, 5.50541, 470.855
310, 87.9494, 63.141, 14.3309, 19.8167, 18.936, 30.3547, 5.23673, 116.601, 65.4524, 18.8512, 5.66605, 437.649
311, 86.3653, 64.8367, 10.4614, 16.6661, 16.486, 29.3079, 3.81001, 114.721, 64.3078, 14.4276, 4.5394, 404.564
312, 90.5002, 64.2317, 9.54684, 17.7204, 17.2033, 41.6823, 4.0145, 116.577, 65.4626, 13.5797, 5.57637, 408.094
313, 93.08, 64.6863, 11.8421, 21.9692, 20.0678, 41.3127, 5.72421, 135.369, 67.4378, 17.1432, 5.65924, 448.44
314, 91.1367, 61.2507, 13.0368, 22.0493, 20.0784, 38.6457, 5.86375, 134.575, 62.5552, 21.0323, 6.10253, 464.743
315, 89.8979, 59.8721, 13.3247, 21.0598, 19.5795, 36.783, 5.36059, 131.513, 59.6216, 23.7381, 4.83967, 463.992
316, 88.2993, 58.0558, 12.0285, 19.5069, 18.2473, 33.3116, 4.67429, 127.467, 58.4648, 21.9176, 5.49603, 444.591
317, 87.2419, 58.9508, 11.2239, 19.8332, 18.3627, 29.9561, 4.79429, 127.107, 60.1087, 20.1671, 5.12114, 434.216
318, 88.3277, 58.665, 11.8634, 21.9945, 19.8441, 26.6609, 6.0044, 133.514, 62.8505, 20.6669, 4.89015, 442.505
319, 91.2503, 59.633, 14.2559, 26.1212, 22.9774, 25.1825, 8.48567, 138.607, 66.7811, 24.9961, 7.19019, 473.695
320, 92.3784, 64.7943, 15.4169, 28.4993, 26.5756, 16.7662, 9.399, 135.141, 62.1014, 26.3856, 8.5495, 490.105
321, 93.6131, 64.7785, 16.7271, 30.1474, 30.3949, 10.4208, 9.83708, 140, 61.7982, 26.6586, 8.74431, 502.639
322, 93.1831, 86.7303, 15.4991, 28.2533, 28.7648, 7.00533, 8.55325, 131.675, 51.0772, 23.8635, 8.5288, 491.959
323, 92.9232, 88.168, 14.7977, 28.597, 28.1019, 8.75642, 7.95993, 128.601, 48.5024, 22.4225, 8.88552, 490.237
324, 90.8541, 80.6323, 13.5967, 27.4722, 26.5171, 8.19487, 7.3139, 127.303, 47.5754, 19.6215, 8.65972, 475.676
325, 88.1692, 80.5535, 11.3388, 24.5301, 24.11, 7.34418, 6.06896, 124.398, 46.5284, 15.8993, 8.24856, 447.701
326, 85.9187, 72.2093, 8.76163, 21.1905, 21.7811, 6.3569, 4.62996, 120.943, 44.3563, 12.4258, 7.52194, 413.576
327, 80.8527, 71.8201, 6.60219, 18.4552, 19.9283, 5.19856, 3.42359, 117.056, 42.2515, 9.71444, 6.67322, 381.602
328, 79.9245, 65.6019, 5.12914, 16.4583, 18.5667, 4.09594, 2.53601, 119.067, 40.7132, 7.82121, 5.94438, 358.496
329, 77.901, 77.7099, 3.98659, 15.0228, 17.5711, 3.2042, 1.91113, 127.367, 43.2745, 6.43831, 5.51951, 351.351
330, 77.559, 78.6561, 3.10289, 13.9738, 16.8115, 2.54582, 1.47609, 131.439, 45.465, 5.40539, 5.25567, 349.617
331, 76.1583, 77.8917, 2.47892, 13.1877, 16.2532, 2.10264, 1.18713, 133.42, 48.63, 4.67006, 5.08617, 346.986
332, 75.7044, 75.9649, 2.39266, 12.9301, 16.254, 2.08053, 1.22571, 132.352, 49.5046, 4.56776, 5.194, 345.058
333, 76.9993, 75.8342, 3.49816, 14.1726, 17.223, 2.61441, 2.11537, 133.935, 51.1573, 6.06196, 5.97187, 355.109
334, 76.5359, 76.2712, 4.02554, 14.2718, 17.1645, 2.68591, 2.33395, 132.179, 50.142, 6.67879, 5.97223, 358.668
335, 61.3867, 74.1891, 3.6715, 13.5415, 16.4133, 2.50176, 2.02199, 129.385, 49.0127, 6.25726, 4.74768, 345.777
336, 54.5231, 68.3627, 3.00487, 12.6855, 15.5988, 2.84345, 1.61038, 101.018, 48.1322, 5.45815, 5.19322, 310.528
337, 52.3691, 33.978, 2.38373, 11.9582, 14.9296, 2.71083, 1.26657, 70.8344, 38.9368, 4.69008, 5.22125, 258.313
338, 51.6467, 20.4285, 1.90278, 11.4003, 14.4641, 2.30164, 1.01218, 54.5206, 35.4405, 4.09256, 5.05542, 212.165
339, 51.1871, 15.3682, 1.56358, 11.0551, 14.3725, 1.98555, 0.834354, 46.393, 34.221, 3.745, 3.89962, 181.246
340, 50.7841, 13.0097, 1.35622, 10.7637, 14.1567, 1.85528, 0.707686, 42.0609, 33.5426, 3.51207, 4.4812, 162.972
341, 50.2714, 11.7013, 1.21609, 10.4377, 13.7419, 1.79891, 0.61671, 60.3268, 32.9895, 3.3015, 3.69355, 163.333
342, 49.7128, 18.4236, 1.09457, 10.1062, 13.2774, 1.76571, 0.549657, 57.7561, 32.3284, 3.11775, 4.36847, 164.903
343, 49.2113, 16.7539, 0.981636, 9.80184, 12.8504, 1.74243, 0.500312, 48.9914, 31.5731, 2.95386, 3.61326, 159.801
344, 48.7504, 13.693, 0.929068, 9.66364, 12.5911, 1.72621, 0.478789, 50.8058, 40.1351, 2.95053, 2.76885, 156.117
345, 49.0906, 11.6228, 1.50444, 10.9237, 13.55, 1.72581, 0.660343, 50.8985, 43.0477, 4.44296, 4.30484, 161.286
346, 49.0434, 10.4034, 2.30703, 11.6429, 13.7326, 1.74045, 0.857272, 49.1191, 42.7832, 5.6889, 3.87708, 163.958
347, 45.4193, 9.75037, 6.20941, 15.6142, 15.5307, 1.99792, 1.70687, 71.2385, 43.4279, 10.96, 3.24756, 195.991
348, 48.3732, 17.0984, 13.6895, 21.8964, 19.1097, 2.49486, 3.25356, 72.5239, 45.0996, 22.6327, 4.78926, 250.233
349, 46.6722, 15.9389, 18.7541, 24.9592, 20.8405, 2.96901, 4.59013, 66.4601, 46.0418, 29.658, 4.56084, 282.892
350, 62.676, 15.6928, 38.379, 45.3333, 33.7871, 8.0444, 15.2617, 80.9748, 60.2812, 48.4058, 9.89536, 432.134
351, 106.654, 23.7574, 127.056, 116.814, 85.5364, 23.9442, 56.8287, 138.33, 101.029, 132.934, 20.6583, 1060.86
352, 164.045, 42.9174, 185.641, 158.18, 116.22, 41.7202, 95.6307, 178.961, 123.566, 176.088, 33.1076, 1598.89
353, 149.646, 60.9742, 153.116, 138.264, 96.8204, 63.8624, 79.4461, 188.597, 116.276, 145.064, 34.5028, 1575.79
354, 139.305, 74.6256, 118.208, 113.714, 80.4022, 75.9327, 60.0505, 187.149, 115.68, 118.003, 42.2281, 1419.01
355, 126.588, 75.3848, 87.6469, 90.8461, 66.6492, 73.1232, 44.2666, 182.593, 117.647, 92.3422, 39.2436, 1219.55
356, 111.742, 67.8493, 65.3285, 73.2515, 56.6103, 66.5155, 33.3573, 186.782, 122.151, 70.5388, 33.2045, 1039.18
357, 116.198, 63.1816, 90.034, 82.1566, 63.602, 66.9118, 52.5209, 189.703, 123.295, 84.6724, 36.7925, 1119.09
358, 126.973, 62.5966, 126.077, 96.378, 73.6686, 61.4048, 78.7703, 196.714, 125.623, 106.186, 42.6964, 1307.03
359, 123.102, 63.4841, 107.5, 90.6851, 69.9918, 56.5089, 66.2016, 185.817, 116.32, 96.7077, 43.4356, 1258.85
360, 114.674, 62.0508, 76.9771, 74.8873, 60.2584, 63.4071, 46.2986, 173.03, 109.744, 73.8385, 42.3486, 1081.84
361, 106.607, 59.1755, 54.0425, 61.1104, 52.3518, 60.1938, 32.315, 159.845, 101.433, 53.6163, 38.5107, 905.812
362, 104.195, 55.9717, 39.2016, 51.2668, 46.9516, 51.4886, 25.6111, 156.601, 101.978, 38.8536, 36.0037, 778.412
363, 102.54, 52.8977, 30.3582, 45.7188, 43.3162, 38.6808, 22.236, 154.007, 100.621, 28.6592, 33.5155, 692.539
364, 98.7133, 50.1175, 26.3937, 44.4851, 40.8949, 34.312, 20.4291, 138.79, 96.4819, 22.686, 31.3192, 633.439
365, 96.1665, 48.1569, 26.0126, 47.8963, 39.4807, 34.1995, 21.4092, 144.161, 95.0278, 23.1082, 30.0973, 627.32
366, 92.5607, 46.0081, 25.0363, 50.0632, 39.917, 30.5999, 20.5397, 137.181, 94.6686, 25.8486, 27.1635, 620.735
367, 90.0753, 44.2527, 26.5375, 48.7648, 40.0885, 27.0547, 20.4374, 124.573, 91.3357, 26.9858, 24.2968, 596.493
368, 87.9357, 43.8002, 27.5984, 45.7367, 39.0811, 23.0745, 19.7672, 115.996, 69.7735, 26.8681, 21.9095, 564.603
369, 86.6546, 43.7373, 29.059, 43.0683, 39.1662, 19.8219, 16.7484, 101.48, 61.475, 26.1131, 21.1061, 529.274
370, 86.3572, 43.5148, 28.1411, 40.4516, 41.0767, 15.9027, 13.0604, 104.927, 58.285, 24.4319, 20.5329, 502.375
371, 87.5588, 43.6059, 25.3085, 38.4574, 43.7742, 12.4363, 10.0552, 95.7752, 56.654, 22.1061, 19.8641, 473.07
372, 91.7533, 44.3896, 28.2356, 42.6942, 50.8619, 10.691, 10.4059, 89.6335, 58.7135, 29.8517, 20.0023, 492.935
373, 104.145, 46.5656, 54.0289, 65.1436, 71.7545, 13.0592, 20.5383, 120.509, 70.4914, 65.8397, 24.5174, 692.687
374, 120.633, 52.2828, 85.9198, 90.5237, 93.0988, 18.4339, 34.4081, 150.296, 85.2565, 99.4685, 32.1326, 961.981
375, 131.05, 62.7611, 100.83, 99.2843, 95.3474, 28.0718, 47.2195, 166.086, 95.3854, 113.121, 39.7518, 1136.68
376, 141.22, 73.6427, 138.796, 111.921, 101.196, 41.7424, 70.0135, 182.619, 107.459, 146.817, 48.1413, 1383.58
377, 138.655, 81.3622, 141.786, 112.223, 97.012, 48.4026, 69.1655, 188.517, 112.728, 158.989, 47.8815, 1463.44
378, 141.631, 84.2036, 148.202, 117.602, 93.7718, 57.756, 72.2111, 204.155, 125.329, 176.579, 49.3071, 1548.77
379, 149.601, 85.7333, 174.827, 130.307, 96.9885, 60.378, 95.1249, 237.963, 141.196, 206.62, 52.4113, 1752.01
380, 156.959, 87.4477, 208.069, 144.417, 103.256, 65.1991, 107.404, 254.815, 151.65, 236.652, 57.4626, 1956.83
381, 173.654, 92.6645, 247.417, 166.299, 114.954, 77.7794, 123.758, 285.549, 172.639, 265.762, 67.2207, 2221.11
382, 175.001, 98.2368, 210.589, 155.884, 111.867, 81.0772, 101.273, 279.76, 169.037, 238.796, 70.8068, 2138.1
383, 178.151, 101.77, 196.021, 151.366, 111.897, 86.9134, 96.5643, 289.773, 178.291, 215.15, 76.4137, 2083.01
384, 188.096, 106.371, 233.675, 162.027, 117.159, 102.076, 134.78, 317.508, 196.175, 216.2, 85.0417, 2281.57
385, 203.243, 114.007, 253.154, 173.8, 124.779, 114.829, 158.022, 339.458, 215.592, 227, 96.5822, 2491.74
386, 234.744, 124.196, 291.793, 203.853, 151.059, 126.872, 163.383, 371.071, 233.605, 261.461, 113.9, 2807.75
387, 250.792, 135.064, 314.621, 235.647, 172.867, 137.482, 175.481, 413.38, 256.092, 287.914, 118.311, 3122.19
388, 224.535, 137.185, 201.492, 190.886, 149.604, 121.252, 103.399, 346.72, 213.69, 222.128, 110.385, 2587.11
389, 210.828, 137.871, 134.364, 155.874, 133.832, 117.536, 70.3972, 329.799, 198.485, 161.053, 103.031, 2118.26
390, 206.864, 139.423, 106.457, 145.284, 136.235, 113.397, 62.5959, 350.258, 203.462, 127.072, 91.9187, 1913.87
391, 194.606, 131.956, 83.6985, 126.5, 124.883, 102.089, 49.1017, 334.258, 201.591, 98.8105, 79.975, 1697.76
392, 181.255, 120.751, 62.8264, 107.65, 111.705, 90.1474, 36.0676, 295.664, 176.757, 74.1028, 73.5679, 1460.26
