Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
192, 56.2015, 27.5674, 0.121436, 8.43142, 14.4971, 0.9788, 0.134863, 33.0698, 7.23148, 1.8797, 9.82142, 159.592
193, 55.1597, 27.066, 0.132176, 8.10702, 13.9773, 0.977416, 0.13312, 39.4185, 23.2669, 1.8496, 9.76689, 159.591
194, 54.3721, 26.5945, 0.130839, 7.77287, 13.4667, 0.969746, 0.130165, 38.7849, 27.7773, 1.84527, 9.72468, 158.257
195, 53.6385, 26.1319, 0.119277, 7.45434, 12.9745, 0.966736, 0.13079, 36.0867, 28.2524, 1.81867, 9.67568, 154.788
196, 52.9677, 25.6892, 0.144799, 7.17568, 12.5218, 0.966413, 0.125101, 54.8124, 28.15, 1.82495, 9.64734, 162.128
197, 52.3392, 25.2788, 0.111737, 6.92221, 12.1085, 0.965133, 0.131784, 52.7954, 27.9837, 1.80809, 9.60923, 164.95
198, 51.9815, 24.9283, 0.260909, 6.70314, 11.7651, 0.976541, 0.145167, 44.7831, 27.965, 1.81582, 9.57798, 160.031
199, 51.4048, 24.6446, 0.133594, 6.4722, 11.4118, 0.9669, 0.129371, 31.0633, 19.4318, 1.78614, 9.53559, 148.507
200, 50.8116, 24.3105, 0.190885, 6.21432, 11.0353, 0.966695, 0.142096, 20.6793, 12.6297, 1.78915, 9.50269, 136.172
201, 50.2193, 23.9522, 0.119653, 5.9628, 10.6661, 0.956297, 0.118874, 14.4274, 8.59358, 1.76956, 9.46744, 126.092
202, 49.658, 23.6007, 0.16529, 5.71404, 10.3024, 0.955452, 0.143648, 32.0871, 6.38237, 1.77745, 9.43424, 130.458
203, 49.0897, 23.2584, 0.113756, 5.4652, 9.93937, 0.944254, 0.113317, 29.3464, 5.08286, 1.75708, 9.39815, 132.123
204, 48.5425, 22.9231, 0.151032, 5.25349, 9.59782, 0.944399, 0.145495, 20.7406, 4.37981, 1.77294, 9.36762, 126.761
205, 47.9964, 22.5906, 0.109948, 5.02055, 9.24417, 0.937356, 0.109914, 14.2646, 3.88844, 1.74466, 9.33514, 118.83
206, 47.495, 22.2663, 0.151715, 4.82922, 8.92711, 0.941969, 0.150425, 10.4036, 3.60472, 1.76188, 9.31688, 112.347
207, 46.9856, 21.9552, 0.109289, 4.62956, 8.65334, 0.934204, 0.109835, 8.15362, 3.36012, 1.74281, 9.27708, 107.474
208, 46.5011, 21.6531, 0.14698, 4.63376, 8.36139, 0.932785, 0.149534, 6.85069, 3.20034, 1.74984, 8.1346, 103.999
209, 46.0333, 21.3604, 0.107505, 4.59709, 8.06251, 0.9339, 0.109039, 6.0367, 3.03473, 1.77918, 7.71492, 101.037
210, 45.597, 21.0777, 0.14539, 4.99323, 7.82941, 0.93692, 0.148532, 27.7405, 2.90987, 2.0232, 7.63023, 111.596
211, 45.1823, 20.8187, 0.143554, 5.14382, 7.58372, 0.943836, 0.108262, 26.519, 2.90646, 2.10637, 7.61746, 117.735
212, 44.8089, 20.5899, 0.176689, 5.21177, 7.35962, 0.959099, 0.160527, 34.8204, 20.7451, 2.13718, 7.62936, 123.66
213, 44.6144, 20.3758, 0.144923, 5.20587, 7.14717, 1.30425, 0.160704, 34.5205, 25.2926, 2.20301, 7.63721, 126.732
214, 44.3296, 20.191, 0.168469, 5.0924, 6.91972, 1.45454, 0.159735, 32.0678, 25.9319, 2.18448, 7.71342, 125.907
215, 44.0189, 19.9884, 0.142489, 4.94221, 6.69739, 1.49242, 0.158757, 30.2029, 25.9319, 2.15264, 7.70501, 123.552
216, 43.6748, 19.7933, 0.16976, 4.78864, 6.46934, 1.48844, 0.15681, 29.0053, 25.7914, 2.14559, 7.75286, 121.256
217, 43.2977, 19.6207, 0.14214, 4.63823, 6.2423, 1.4828, 0.155264, 28.2973, 25.6877, 2.13687, 7.76028, 119.351
218, 42.9052, 19.4049, 0.161962, 4.4819, 5.99678, 1.48057, 0.160651, 42.7877, 17.4027, 2.12825, 7.74371, 125.732
219, 42.5803, 19.1754, 0.143327, 4.32145, 5.75408, 1.47768, 0.164521, 34.502, 10.7085, 2.122, 7.74848, 125.024
220, 42.2329, 18.9562, 0.154415, 4.1741, 5.53871, 1.53646, 0.166178, 22.4985, 6.81519, 2.11505, 7.74926, 116.499
221, 41.9152, 18.7521, 0.145035, 4.06325, 5.3432, 1.54989, 0.166238, 14.3452, 4.74725, 2.11623, 7.74517, 106.839
222, 41.614, 18.5672, 0.150428, 3.94842, 5.16444, 1.55576, 0.165873, 9.59543, 3.5914, 2.10743, 7.7284, 99.3759
223, 41.3121, 18.3916, 0.145297, 3.80887, 4.98251, 1.5471, 0.164285, 6.87986, 2.88952, 2.09677, 7.71693, 94.2674
224, 41.0225, 18.2252, 0.14756, 3.67167, 4.80773, 1.54262, 0.162784, 5.32413, 2.46758, 2.08374, 7.70005, 90.8726
225, 40.7434, 18.0618, 0.144703, 3.56605, 4.64685, 1.54321, 0.162195, 4.47048, 2.26746, 2.085, 7.69187, 88.6257
226, 40.5101, 17.9047, 0.145812, 3.4672, 4.49337, 1.54768, 0.162162, 3.98666, 2.15561, 2.07725, 7.68155, 87.067
227, 40.2714, 17.8029, 0.144432, 3.36342, 4.34498, 1.54819, 0.160993, 3.67399, 2.05696, 2.07428, 7.6686, 85.8861
228, 40.0288, 17.6914, 0.148097, 3.26551, 4.20789, 1.55191, 0.160147, 3.46107, 1.97882, 2.14438, 7.65829, 85.1262
229, 39.7839, 17.5606, 0.144716, 3.17666, 4.077, 1.55154, 0.158912, 3.30099, 1.9056, 2.16587, 7.64531, 84.2986
230, 39.5581, 17.4246, 0.146704, 3.08224, 3.95081, 1.54625, 0.157405, 26.3994, 1.82965, 2.14192, 7.63292, 95.382
231, 39.3442, 17.2877, 0.142216, 2.97659, 3.8169, 1.53496, 0.155413, 24.5274, 1.71093, 2.1108, 7.61907, 101.59
232, 39.1445, 17.1548, 0.144322, 2.87307, 3.6854, 1.53164, 0.154194, 16.47, 1.61974, 2.08241, 7.60832, 98.7089
233, 38.9452, 17.0253, 0.14044, 2.79135, 3.56476, 1.53219, 0.153091, 10.4759, 1.57667, 2.07482, 7.60085, 92.6725
234, 38.7351, 16.887, 0.143529, 2.69774, 3.43028, 1.52582, 0.15158, 6.89947, 1.50611, 2.05696, 7.58498, 87.3207
235, 38.5394, 16.7543, 0.138548, 2.60996, 3.29976, 1.52373, 0.150466, 4.86113, 1.43047, 2.04517, 7.57634, 83.5411
236, 38.3678, 16.6304, 0.142336, 2.52679, 3.18227, 1.53233, 0.150474, 3.7232, 1.3906, 2.03608, 5.41864, 80.4605
237, 38.2058, 16.5125, 0.137132, 2.45267, 3.07615, 1.53688, 0.150352, 3.07277, 1.35401, 2.02977, 4.70867, 77.8811
238, 38.0394, 16.4026, 0.141102, 2.36798, 2.96869, 1.52685, 0.148671, 2.65817, 1.2841, 2.01619, 4.56748, 75.9295
239, 37.8694, 16.2974, 0.136731, 2.26891, 2.85869, 1.5136, 0.147019, 2.34358, 1.1673, 2.00165, 4.54086, 74.5209
240, 37.6978, 16.1923, 0.139157, 2.18138, 2.75172, 1.50755, 0.145848, 2.12576, 1.08096, 1.99331, 4.52715, 73.5045
241, 37.5295, 16.0837, 0.13645, 2.0984, 2.63922, 1.50427, 0.144919, 18.3491, 19.1179, 1.98223, 4.51842, 80.8698
242, 37.3732, 15.9776, 0.137595, 2.02896, 2.54106, 1.50218, 0.144154, 16.2196, 14.9879, 1.97957, 4.51154, 84.8808
243, 37.2415, 15.8785, 0.135838, 1.97569, 2.45182, 1.50123, 0.143473, 10.6022, 9.03409, 1.97973, 4.51239, 82.8201
244, 37.1246, 19.3623, 0.136299, 1.92044, 2.36518, 1.51159, 0.143539, 30.478, 5.3181, 1.97314, 4.51034, 91.8072
245, 38.816, 20.3519, 1.74435, 5.65888, 3.56723, 2.86205, 1.03857, 29.125, 5.28437, 5.5468, 5.19718, 126.197
246, 39.1993, 20.6582, 2.32426, 8.05657, 4.37411, 3.19258, 1.21154, 20.6253, 4.78889, 7.67971, 5.20797, 142.434
247, 38.829, 20.5506, 2.21401, 7.57753, 4.21753, 2.89811, 1.05736, 13.3784, 3.7524, 7.27909, 5.04941, 135.67
248, 38.3291, 20.3198, 1.80739, 6.25494, 3.79971, 2.53331, 0.843227, 8.77355, 2.92418, 6.17401, 4.89053, 121.726
249, 37.8736, 20.0735, 1.36003, 5.08824, 3.40037, 2.21998, 0.644664, 6.0327, 2.33384, 5.06623, 4.766, 108.494
250, 37.4898, 19.886, 0.995713, 4.24174, 3.12072, 1.9907, 0.492101, 4.31618, 1.85401, 4.19395, 4.67021, 98.3985
251, 37.1926, 19.7285, 0.715674, 3.53445, 2.82444, 1.82591, 0.388259, 3.23603, 1.49249, 3.51504, 4.60207, 90.5525
252, 36.9499, 19.5898, 0.501117, 2.9991, 2.59113, 1.7273, 0.316635, 2.56606, 1.25438, 3.04241, 4.56105, 84.8614
253, 36.772, 19.4729, 0.340174, 2.61252, 2.40378, 1.65543, 0.267825, 2.16544, 1.11418, 2.70667, 4.52488, 80.8493
254, 36.597, 19.3691, 0.223708, 2.32646, 2.25685, 1.60257, 0.230099, 1.87502, 0.97403, 2.47069, 4.50547, 78.0152
255, 36.4744, 19.2829, 0.151511, 2.12806, 2.14451, 1.57614, 0.205694, 1.68924, 0.890814, 2.30823, 4.48704, 76.052
256, 36.3502, 19.2012, 0.158415, 1.99263, 2.05605, 1.55909, 0.18762, 1.58909, 0.856363, 2.20258, 4.48278, 74.7337
257, 36.252, 19.1295, 0.14145, 1.87541, 1.96756, 1.54495, 0.175151, 1.50905, 0.8128, 2.12068, 4.46749, 73.7573
258, 36.1687, 19.0651, 0.14242, 1.79478, 1.90328, 1.54044, 0.168668, 1.4683, 0.807194, 2.0731, 4.46902, 73.0674
259, 36.2553, 19.0707, 0.171304, 1.92612, 1.95076, 1.60151, 0.183674, 1.67265, 1.00393, 2.31384, 4.49967, 74.2684
260, 36.1566, 19.0229, 0.143709, 1.91139, 1.89007, 1.59964, 0.183081, 1.66862, 0.975341, 2.31215, 4.49126, 74.2296
261, 36.0209, 18.9526, 0.163774, 1.81483, 1.80721, 1.57276, 0.179085, 1.5508, 0.862944, 2.23327, 4.47265, 73.607
262, 35.8872, 18.8833, 0.133639, 1.68833, 1.72009, 1.54101, 0.170854, 26.931, 0.723878, 2.13325, 4.45568, 85.5715
263, 35.7802, 18.8193, 0.157244, 1.58439, 1.647, 1.5221, 0.162389, 24.1862, 0.630262, 2.06763, 4.44845, 92.2047
264, 42.8742, 18.761, 0.129481, 1.50515, 1.58227, 1.5137, 0.156367, 15.562, 0.590269, 2.01343, 4.43794, 91.5169
265, 49.5668, 18.7041, 0.147516, 1.44474, 1.52536, 1.50646, 0.152319, 9.28458, 0.574425, 1.98102, 4.43169, 90.1039
266, 53.0657, 18.6545, 0.126356, 1.38187, 1.46905, 1.49434, 0.146214, 5.56661, 0.514987, 1.94688, 4.42397, 89.7841
267, 51.6179, 18.6056, 0.139749, 1.31548, 1.41151, 1.48189, 0.140575, 3.47383, 0.460685, 1.91656, 4.41965, 88.8657
268, 52.8017, 18.5587, 0.125336, 1.26032, 1.36438, 1.47271, 0.137019, 2.30075, 0.421505, 1.8958, 4.41224, 87.8558
269, 52.9953, 18.5153, 0.134367, 1.21551, 1.31826, 1.47237, 0.135164, 1.64767, 0.405199, 1.88685, 4.41114, 87.1636
270, 53.2521, 18.4722, 0.124415, 1.17476, 1.27109, 1.47292, 0.133609, 1.27204, 0.387784, 1.86978, 4.40824, 86.7244
271, 53.2956, 18.4297, 0.131126, 1.1239, 1.21798, 1.47133, 0.132414, 1.04619, 0.362341, 1.85529, 4.40518, 86.3839
272, 52.261, 18.3865, 0.123363, 1.07713, 1.1714, 1.45919, 0.130865, 0.896556, 0.332317, 1.83942, 4.39815, 85.7218
273, 52.817, 18.3461, 0.12916, 1.03946, 1.12969, 39.5377, 0.130317, 0.802646, 0.311642, 1.86072, 4.39893, 100.806
274, 50.4392, 18.3064, 0.122717, 1.01509, 1.09715, 32.7428, 0.129353, 0.754849, 0.310527, 1.87431, 4.39929, 111.015
275, 49.4553, 18.27, 0.125983, 0.994653, 1.06099, 20.2154, 0.129533, 0.716612, 0.294729, 1.87732, 4.39969, 108.291
276, 45.3736, 18.2309, 0.122287, 0.971334, 1.02563, 10.8439, 0.128466, 0.710518, 0.311284, 1.87524, 4.39961, 98.4946
277, 41.7566, 18.203, 0.159931, 0.983067, 1.02441, 5.49172, 0.132924, 0.778874, 0.36204, 1.93196, 4.40263, 88.436
278, 47.169, 18.4146, 0.745517, 3.44589, 2.18943, 3.01616, 0.48813, 2.19266, 1.46416, 5.05004, 4.62324, 101.046
279, 45.3739, 18.484, 0.969678, 4.01281, 2.20003, 2.10468, 0.532944, 2.46974, 1.56122, 5.40654, 4.59468, 102.5
280, 40.3861, 18.4345, 0.925405, 3.53507, 1.92808, 1.81716, 0.468782, 2.15499, 1.27898, 4.73954, 4.55886, 96.6764
281, 46.4746, 18.3536, 0.734458, 2.83578, 1.64622, 1.697, 0.386499, 1.7396, 0.988412, 3.95073, 4.49835, 91.4068
282, 45.6704, 18.2655, 0.532555, 2.26553, 1.41978, 24.7504, 0.316473, 1.41689, 0.771602, 3.33715, 4.4711, 96.8017
283, 42.3684, 18.1925, 0.363916, 1.84598, 1.24935, 41.8883, 0.262783, 1.17382, 0.618207, 2.88183, 3.98128, 108.096
284, 46.5013, 18.1332, 0.241312, 1.5495, 1.12516, 44.4564, 0.224407, 1.00758, 0.508228, 2.55773, 3.55977, 117.02
285, 45.649, 18.0845, 0.157141, 1.33383, 1.03155, 42.5916, 0.193633, 26.073, 0.404405, 2.34503, 3.28699, 133.451
286, 41.9036, 18.0456, 0.147101, 1.17941, 0.979999, 42.218, 0.173315, 23.1881, 0.340325, 2.1921, 3.15137, 138.431
287, 46.1973, 18.0147, 0.131799, 1.0847, 0.930597, 40.3725, 0.163576, 14.7873, 0.334862, 2.08624, 3.07929, 133.897
288, 43.6387, 17.9986, 0.130597, 1.03801, 0.893832, 38.8927, 0.162465, 8.71942, 0.369549, 2.01335, 3.06251, 126.207
289, 43.2745, 13.7356, 0.470579, 2.25568, 1.62885, 27.4919, 0.331363, 6.36577, 1.26172, 3.50484, 3.1647, 124.394
290, 48.7707, 13.2031, 0.64633, 3.12544, 2.02386, 15.6152, 0.41955, 4.84052, 1.5418, 4.07441, 3.20563, 117.381
291, 47.164, 9.44502, 0.746048, 3.18947, 1.98371, 8.1948, 0.439571, 3.66525, 1.45074, 3.91519, 3.17829, 105.663
292, 42.0739, 6.29664, 1.41121, 3.93858, 2.20404, 4.36347, 0.540006, 3.61497, 1.86127, 4.99527, 3.24493, 99.5718
293, 49.8386, 4.92623, 3.94322, 8.33841, 4.20382, 3.79768, 1.79623, 6.98591, 4.60551, 11.2134, 3.9736, 126.862
294, 48.3826, 4.2259, 8.30478, 11.7583, 5.92753, 3.83145, 3.34684, 32.4573, 31.3007, 18.6938, 4.2169, 176.058
295, 47.7583, 4.26422, 15.2184, 19.0434, 10.9402, 4.7702, 6.45075, 46.0102, 41.1217, 28.3739, 4.92678, 249.732
296, 47.6956, 4.76675, 22.8577, 26.5026, 16.2766, 5.96929, 9.20618, 53.503, 45.8687, 35.1715, 5.93616, 318.498
297, 58.3536, 5.43528, 23.1023, 28.3471, 17.5643, 6.37157, 9.7309, 58.5261, 49.5144, 33.6748, 7.6647, 343.905
298, 60.0517, 5.38219, 19.3633, 24.3108, 15.4143, 37.1071, 8.0419, 55.6577, 47.2486, 27.7398, 7.55584, 337.59
299, 56.1595, 5.0311, 14.9697, 19.5251, 13.1055, 44.0454, 6.41416, 40.9763, 32.8759, 21.9733, 6.62022, 306.639
300, 50.1121, 4.46306, 10.9578, 15.2772, 10.9491, 40.8952, 4.75275, 27.7125, 21.0488, 16.6008, 5.49578, 259.619
301, 52.2177, 3.95573, 7.81004, 12.1119, 9.31242, 38.4361, 3.41441, 19.0696, 13.8036, 12.3781, 4.45536, 217.037
302, 48.7815, 3.60693, 6.04389, 10.2014, 8.71444, 33.5905, 2.55901, 13.8636, 9.6103, 9.89593, 2.98807, 185.698
303, 45.4884, 3.4066, 4.75665, 8.97794, 8.05563, 26.9049, 1.89239, 33.4301, 7.21113, 8.33296, 1.86269, 171.6
304, 50.1669, 3.34455, 3.82586, 8.19648, 7.43991, 25.3177, 1.45615, 30.4571, 5.9033, 7.22361, 1.24802, 161.232
305, 50.7526, 3.40196, 2.981, 7.46937, 6.9378, 28.3684, 1.1324, 21.4408, 5.03756, 6.13523, 0.85811, 149.411
306, 72.7893, 7.06474, 34.59, 43.5547, 25.9601, 37.692, 13.8985, 48.8271, 29.9201, 39.842, 7.40932, 394.927
307, 77.7298, 11.264, 40.3414, 50.7946, 32.6955, 38.9506, 17.8147, 55.1742, 35.0416, 47.2418, 8.77561, 511.902
308, 86.532, 16.8617, 57.7871, 62.2799, 46.33, 47.5012, 26.6518, 69.1821, 45.8657, 60.0687, 15.4738, 658.055
309, 119.905, 32.3721, 72.9225, 74.2997, 59.9395, 54.6936, 35.2137, 80.8953, 54.1124, 79.0434, 22.5116, 835.911
310, 160.955, 44.6164, 77.3885, 87.3115, 72.0776, 63.0564, 44.0902, 106.951, 73.9073, 87.3514, 32.5104, 1011.46
311, 139.682, 59.4145, 68.6276, 78.8109, 64.5872, 68.6292, 40.1773, 118.375, 63.6079, 79.4806, 33.4553, 1021.11
312, 127.647, 75.8908, 53.0581, 62.7757, 52.8004, 86.6051, 31.7292, 128.282, 72.2103, 63.0684, 37.8279, 940.195
313, 112.744, 68.9569, 38.6771, 50.3808, 44.6003, 80.3257, 22.9453, 121.196, 67.5755, 47.0734, 32.328, 817.11
314, 102.836, 61.0149, 31.5451, 45.2776, 41.9489, 67.6264, 18.1676, 114.649, 62.7283, 38.7506, 25.5938, 718.939
315, 101.055, 57.3438, 26.9418, 43.1968, 41.9615, 56.411, 16.2538, 104.462, 52.2029, 32.5412, 21.1763, 646.82
316, 102.904, 55.7384, 33.381, 48.9395, 49.118, 49.2819, 18.7649, 96.5875, 53.4621, 39.8602, 19.8739, 655.066
317, 100.678, 55.8733, 32.2743, 45.793, 48.2282, 43.3099, 16.8876, 101.835, 70.5414, 40.0257, 17.8374, 633.514
318, 97.6723, 54.6738, 25.5256, 39.1496, 43.3476, 38.3148, 12.8504, 108.189, 65.1857, 33.1052, 16.6119, 580.201
319, 95.0719, 54.1532, 18.7837, 33.4102, 38.807, 32.5932, 9.31347, 101.534, 53.8515, 25.2962, 14.9958, 516.451
320, 85.3781, 56.6484, 13.6586, 29.2683, 35.5626, 20.2456, 6.75761, 96.6898, 61.1259, 19.1549, 13.3375, 455.706
321, 80.6836, 54.5688, 10.0363, 26.3642, 33.2955, 11.2443, 4.9754, 92.2531, 50.3174, 14.5922, 12.0289, 404.64
322, 78.8071, 51.4909, 7.52044, 24.3011, 31.6534, 6.13139, 3.74503, 73.8012, 39.4984, 11.34, 11.09, 356.792
323, 77.3879, 48.9227, 5.77325, 22.7953, 30.4103, 3.38298, 2.89548, 93.868, 55.2322, 9.05097, 10.4083, 337.905
324, 78.3847, 46.3594, 6.69924, 23.7363, 30.8765, 3.83865, 4.58246, 83.3643, 49.2798, 8.67365, 11.7383, 335.929
325, 77.4481, 47.3855, 6.9632, 23.2884, 31.0903, 3.76562, 4.7055, 64.3066, 39.052, 8.47849, 11.5061, 322.528
326, 86.9916, 39.8166, 20.2069, 33.4907, 38.4283, 7.98119, 12.3431, 83.1114, 42.6934, 18.909, 16.176, 409.342
327, 95.9087, 42.952, 31.8955, 45.5369, 48.212, 12.8577, 19.4809, 114.164, 75.6283, 31.9101, 20.2754, 549.085
328, 94.1371, 46.5593, 31.057, 42.7015, 45.9599, 17.1433, 18.6376, 115.599, 67.8774, 31.2642, 21.1105, 578.629
329, 89.1428, 46.2863, 24.8538, 36.4183, 41.0726, 20.5163, 14.4876, 92.7043, 53.7768, 25.3789, 21.7809, 529.848
330, 84.0248, 43.0239, 18.4153, 31.1598, 37.0469, 18.7724, 10.5436, 86.5121, 42.8512, 19.4018, 19.7697, 467.067
331, 86.5755, 41.2397, 20.3552, 34.6793, 37.7645, 16.076, 11.7824, 79.984, 42.9901, 21.1961, 19.1799, 459.495
332, 110.467, 42.9997, 30.3589, 42.251, 43.4613, 16.3166, 18.9948, 117.446, 72.7692, 31.8963, 21.678, 555.899
333, 115.193, 45.0471, 31.6179, 40.155, 41.9487, 16.3826, 19.7019, 104.226, 64.8424, 31.5401, 21.8334, 575.526
334, 118.821, 47.3414, 39.8826, 42.1407, 43.3878, 24.0031, 24.3953, 107.361, 59.2502, 33.8403, 27.5202, 623.633
335, 107.124, 58.2923, 43.8663, 50.1825, 46.3773, 24.9607, 24.0691, 95.0137, 52.5787, 37.5761, 27.309, 657.963
336, 97.1912, 92.282, 37.1303, 45.8633, 43.391, 26.6528, 18.945, 115.966, 70.2498, 33.0673, 26.6961, 645.947
337, 91.4614, 60.3344, 28.2883, 38.8524, 39.4222, 25.0369, 14.0721, 98.042, 59.6146, 25.898, 24.7937, 574.855
338, 89.0025, 49.1853, 24.0401, 36.1533, 37.5505, 20.859, 12.6028, 93.9818, 49.0608, 21.6219, 22.6746, 516.719
339, 85.6325, 45.1632, 19.0368, 32.3422, 35.2736, 15.6891, 9.97253, 95.4152, 60.174, 17.3161, 19.9847, 463.314
340, 96.7218, 47.276, 35.1212, 42.4305, 37.4062, 20.7647, 20.4811, 113.567, 66.043, 29.3381, 27.4567, 554.846
341, 100.23, 50.0439, 41.0847, 45.2913, 39.1969, 20.5611, 24.763, 101.297, 58.9748, 34.6426, 28.945, 613.39
342, 106.882, 53.0937, 49.3326, 60.9686, 49.1412, 31.4032, 28.3111, 120.209, 85.1509, 52.14, 33.1876, 734.934
343, 107.256, 56.9673, 47.8465, 59.8759, 50.4675, 34.6244, 26.5711, 127.074, 76.9502, 54.0909, 33.4819, 765.159
344, 103.619, 57.6385, 42.6121, 52.7864, 47.413, 32.0197, 21.7765, 117.864, 63.5199, 49.832, 31.5275, 721.944
345, 99.1914, 57.3218, 33.9617, 44.7788, 42.7262, 27.4972, 16.2617, 123.045, 71.4241, 41.2377, 28.762, 652.726
346, 100.849, 56.7623, 37.9524, 50.7156, 47.3284, 24.6822, 19.7851, 118.521, 74.7171, 46.7189, 29.0297, 669.098
347, 96.0143, 53.9393, 32.9322, 46.383, 44.4573, 19.0806, 16.7799, 117.766, 68.7309, 41.0794, 25.5659, 628.237
348, 92.3996, 51.0761, 24.9859, 39.9163, 40.5099, 18.6144, 12.5129, 104.239, 64.7439, 31.8341, 24.3619, 555.661
349, 89.3121, 48.4983, 18.2861, 34.7597, 37.7656, 15.5184, 9.10637, 105.652, 60.9337, 23.7807, 22.2889, 493.473
350, 87.0793, 46.4172, 13.4275, 31.1215, 36.2763, 11.8327, 6.69006, 94.3201, 57.778, 17.8346, 20.2533, 439.01
351, 85.5937, 44.9042, 10.0304, 28.4758, 35.3373, 8.88898, 5.01776, 90.5222, 47.4092, 13.6362, 18.6916, 398.195
352, 83.8442, 44.2653, 7.66769, 26.5277, 34.1775, 6.78267, 3.86245, 90.6412, 56.4649, 10.7055, 17.5522, 370.259
353, 82.078, 43.6806, 6.02844, 25.0351, 32.9359, 5.3125, 3.05892, 89.8867, 48.1412, 8.66677, 16.7008, 349.946
354, 80.458, 42.9317, 4.91355, 24.0914, 32.2864, 4.28838, 2.49593, 86.5477, 52.965, 7.3842, 16.041, 334.267
355, 80.1073, 41.8715, 6.06851, 25.6123, 33.0774, 3.81853, 3.00367, 71.1656, 45.5649, 9.18136, 15.6768, 327.865
356, 81.1583, 41.5371, 10.6335, 31.0903, 35.942, 4.28301, 5.25884, 82.118, 41.9618, 15.2763, 16.1558, 361.119
357, 131.422, 50.9175, 103.57, 97.2396, 83.1889, 23.7403, 58.6805, 159.339, 104.089, 116.658, 36.7919, 1027.23
358, 141.223, 63.2485, 108.382, 105.089, 87.9216, 28.5698, 62.2321, 169.994, 100.24, 135.186, 40.3403, 1268.47
359, 134.134, 70.3569, 80.2066, 85.1628, 73.5728, 53.543, 45.8023, 139.628, 83.7457, 107.143, 48.2758, 1151.8
360, 123.158, 74.0586, 55.925, 66.5744, 61.0109, 56.7763, 31.9444, 125.072, 68.6687, 77.035, 45.3502, 968.931
361, 131.746, 77.1796, 171.883, 104.039, 75.6304, 61.6686, 89.6899, 178.568, 107.39, 203.767, 48.5032, 1504.48
362, 156.95, 81.2371, 207.273, 132.132, 98.2349, 57.9799, 103.374, 213.348, 126.884, 230.161, 54.9054, 1840.03
363, 154.309, 87.9986, 172.247, 127.511, 95.1523, 73.9083, 92.4357, 204.777, 122.254, 197.046, 55.8568, 1786.96
364, 153.82, 93.291, 129.657, 116.185, 87.8493, 76.616, 73.1746, 199.124, 119.224, 158.623, 61.0072, 1611.53
365, 144.484, 96.2791, 94.6982, 97.1653, 77.4309, 72.6338, 55.5818, 185.114, 97.8571, 119.9, 56.3213, 1383.23
366, 135.144, 90.8363, 73.5034, 84.747, 71.9383, 66.4166, 42.5292, 213.956, 133.938, 96.5695, 49.8667, 1231.29
367, 125.536, 83.0884, 56.2985, 72.233, 65.7785, 57.9382, 30.9247, 203.124, 129.377, 76.9703, 43.4741, 1070.38
368, 119.71, 76.3822, 51.531, 70.7691, 68.568, 43.1392, 25.551, 173.189, 103.669, 72.2211, 38.4459, 967.354
369, 118.801, 71.7189, 57.7744, 80.7227, 77.8717, 29.5516, 29.316, 171.109, 101.144, 84.9011, 35.3829, 975.232
370, 191.236, 84.1021, 169.282, 165.141, 154.282, 42.5802, 108.769, 267.488, 163.477, 177.533, 58.1238, 1759.27
371, 406.066, 132.005, 523.701, 366.239, 351.927, 110.671, 285.475, 497.621, 316.882, 453.807, 124.783, 4255.19
372, 354.68, 183.999, 383.428, 302.188, 278.14, 112.42, 198.734, 427.574, 263.832, 347.293, 110.145, 3895.71
373, 347.971, 171.06, 264.674, 235.021, 205.992, 124.199, 133.887, 433.969, 269.9, 257.124, 140.254, 3210.87
374, 288.7, 221.017, 159.484, 180.07, 157.363, 120.456, 81.893, 444.874, 250.754, 180.855, 124.859, 2609.48
375, 227.526, 163.107, 102.38, 139.257, 129.335, 111.62, 53.9939, 472.539, 280.687, 125.623, 98.7005, 2133.49
376, 196.855, 141.779, 70.4072, 112.368, 113.234, 100.458, 37.5382, 403.217, 229.843, 88.7416, 77.4239, 1733.48
377, 182.261, 123.941, 50.2441, 94.6276, 103.307, 88.3802, 26.8166, 316.092, 187.455, 64.0695, 64.1839, 1413.31
378, 174.104, 112.427, 36.7302, 82.608, 96.6949, 75.6957, 19.5783, 260.774, 154.044, 47.2274, 55.8668, 1183.8
379, 168.697, 105.499, 27.5898, 74.3126, 91.9879, 62.7109, 14.6661, 232.402, 135.947, 35.6707, 50.4888, 1029.11
380, 202.477, 113.29, 209.59, 161.137, 125.29, 81.4017, 127.764, 303.159, 184.518, 218.437, 79.0551, 1989
381, 251.782, 129.608, 332.451, 244.963, 166.516, 102.984, 214.582, 426.858, 269.592, 309.093, 113.855, 3085.25
382, 216.277, 133.618, 190.922, 189.022, 137.631, 87.3952, 107.937, 338.767, 208.423, 206.617, 101.528, 2506.04
383, 200.71, 133.163, 113.154, 143.896, 118.545, 94.68, 63.286, 301.434, 184.162, 133.945, 110.84, 1943.76
